Comune di Cercemaggiore;Molise;CB;Cercemaggiore;comune.cercemaggiorecb@legalmail.it
Comune di Cercenasco;Piemonte;TO;Cercenasco;ragioneria@pec.comune.cercenasco.to.it
Comune di Cercepiccola;Molise;CB;Cercepiccola;comune.cercepiccolacb@legalmail.it
Comune di Cerchiara di Calabria;Calabria;CS;Cerchiara di Calabria;finanziario@pec.comune.cerchiara.cs.it
Comune di Cerchio;Abruzzo;AQ;Cerchio;comunedicerchio@pec.it
Comune di Cercino;Lombardia;SO;Cercino;protocollo.cercino@cert.provincia.so.it
Comune di Cercivento;Friuli Venezia Giulia;UD;Cercivento;comune.cercivento@certgov.fvg.it
Comune di Cercola;Campania;NA;Cercola;comune.cercola@asmepec.it
Comune di Cerda;Sicilia;PA;Cerda;affarigenerali@pec.comune.cerda.pa.it
Comune di Ceres;Piemonte;TO;Ceres;comune.ceres@pec.comune.ceres.to.it
Comune di Cerea;Veneto;VR;Cerea;comunecerea@halleypec.it
Comune di Ceregnano;Veneto;RO;Ceregnano;protocollo.comune.ceregnano.ro@pecveneto.it
Comune di Cerenzia;Calabria;KR;Cerenzia;affgenerali.cerenzia@asmepec.it
Comune di Ceresara;Lombardia;MN;Ceresara;ceresara.mn@legalmail.it
Comune di Cereseto;Piemonte;AL;Cereseto;cereseto@pec.comune.cereseto.al.it
Comune di Ceresole d'Alba;Piemonte;CN;Ceresole Alba;info@pec.comune.ceresoledalba.cn.it
Comune di Ceresole d'Alba;Piemonte;CN;Ceresole Alba;tecnico@pec.comune.ceresoledalba.cn.it
Comune di Ceresole d'Alba;Piemonte;CN;Ceresole Alba;vigili@pec.comune.ceresoledalba.cn.it
Comune di Ceresole d'Alba;Piemonte;CN;Ceresole Alba;demografici@pec.comune.ceresoledalba.cn.it
Comune di Ceresole Reale;Piemonte;TO;Ceresole Reale;ceresole.reale@cert.ruparpiemonte.it
Comune di Cerete;Lombardia;BG;Cerete;comune.cerete@pec.regione.lombardia.it
Comune di Cerreto Grue;Piemonte;AL;Cerreto Grue;protocollo@pec.comune.cerretogrue.al.it
Comune di Ceretto Lomellina;Lombardia;PV;Ceretto Lomellina;cerettolomellina@pcert.it
Comune di Cergnago;Lombardia;PV;Cergnago;comune.cergnago@pec.regione.lombardia.it
Comune di Ceriale;Liguria;SV;Ceriale;comuneceriale@postecert.it
Comune di Ceriana;Liguria;IM;Ceriana;comuneceriana.im@legalmail.it
Comune di Ceriano Laghetto;Lombardia;MB;Ceriano Laghetto;comune.ceriano-laghetto@legalmail.it
Comune di Cerignale;Emilia Romagna;PC;Cerignale;comune.cerignale@sintranet.legalmail.it
Comune di Cerignola;Puglia;FG;Cerignola;protocollo.comune.cerignola@pec.rupar.puglia.it
Comune di Cerisano;Calabria;CS;Cerisano;comune.cerisano.cs@legalmail.it
Comune di Cermenate;Lombardia;CO;Cermenate;cermenate@pec.provincia.como.it
Comune di Cermignano;Abruzzo;TE;Cermignano;certmail@pec.comune.cermignano.te.gov.it
Comune di Cerreto Laziale;Lazio;RM;Cerreto Laziale;comunecerretolaziale@pec.it
Comune di Cernobbio;Lombardia;CO;Cernobbio;comune.cernobbio.co@halleycert.it
Comune di Cernusco Lombardone;Lombardia;LC;Cernusco Lombardone;comune.cernuscolombardone@pec.regione.lombardia.it
Comune di Cernusco sul Naviglio;Lombardia;MI;Cernusco sul Naviglio;comune.cernuscosulnaviglio@pec.regione.lombardia.it
Comune di Cerreto D'Esi;Marche;AN;Cerreto d'Esi;ragioneria@pec.comune.cerretodesi.an.it
Comune di Cerreto Sannita;Campania;BN;Cerreto Sannita;protocollocerretosannita@pec.it
Comune di Cerreto Castello;Piemonte;BI;Cerreto Castello;cerreto.castello@pec.ptbiellese.it
Comune di Cerreto di Spoleto;Umbria;PG;Cerreto di Spoleto;comune.cerretodispoleto@postacert.umbria.it
Comune di Cerreto D'Asti;Piemonte;AT;Cerreto d'Asti;protocollo.cerreto.dasti@cert.ruparpiemonte.it
Comune di Cerreto Guidi;Toscana;FI;Cerreto Guidi;comune.cerreto-guidi@postacert.toscana.it
Comune di Cerretto Langhe;Piemonte;CN;Cerretto Langhe;comune.cerrettolanghe.cn@legalmail.it
Comune di Cerrina;Piemonte;AL;Cerrina Monferrato;comune.cerrina@pec.it
Comune di Cerrione;Piemonte;BI;Cerrione;cerrione@pec.ptbiellese.it
Comune di Cerrione;Piemonte;BI;Cerrione;protocollo.cerrione@pec.ptbiellese.it
Comune di Cerro Tanaro;Piemonte;AT;Cerro Tanaro;protocollo.cerro.tanaro@cert.ruparpiemonte.it
Comune di Cerro al Volturno;Molise;IS;Cerro al Volturno;contabile@pec.comune.cerroalvolturno.is.it
Comune di Cerro al Lambro;Lombardia;MI;Cerro al Lambro;cerroallambro@pacertificata.it
Comune di Cerro Maggiore;Lombardia;MI;Cerro Maggiore;protocollo.cerromaggiore@legalmail.it
Comune di Cerro Veronese;Veneto;VR;Cerro Veronese;comune.cerroveronese@pec.it
Comune di Cersosimo;Basilicata;PZ;Cersosimo;comunecersosimo.pz@pec.it
Comune di Cersosimo;Basilicata;PZ;Cersosimo;ragioneria@pec.comune.cersosimo.pz.it
Comune di Certaldo;Toscana;FI;Certaldo;comune.certaldo@postacert.toscana.it
Comune di Certosa di Pavia;Lombardia;PV;Certosa di Pavia;comune@pec.certosadipavia.gov.it
Comune di Cerva;Calabria;CZ;Cerva;tecnico.cerva@asmepec.it
Comune di Cerva;Calabria;CZ;Cerva;anagrafe.cerva@asmepec.it
Comune di Cerva;Calabria;CZ;Cerva;ragioneria.cerva@asmepec.it
Comune di Cerva;Calabria;CZ;Cerva;amministrativo.cerva@asmepec.it
Comune di Cerva;Calabria;CZ;Cerva;sindaco.cerva@asmepec.it
Comune di Cervara di Roma;Lazio;RM;Cervara di Roma;cervaradiroma.comune@legalmail.it
Comune di Cervarese Santa Croce;Veneto;PD;Cervarese Santa Croce;cervaresesantacroce.pd@cert.ip-veneto.net
Comune di Cervaro;Lazio;FR;Cervaro;comune.cervaro.fr@cert-posta.it
Comune di Cervasca;Piemonte;CN;Cervasca;cervasca@postemailcertificata.it
Comune di Cervatto;Piemonte;VC;Cervatto;cervatto@cert.ruparpiemonte.it
Comune di Cervere;Piemonte;CN;Cervere;cervere@postemailcertificata.it
Comune di Cervesina;Lombardia;PV;Cervesina;ragioneria.cervesina@pec.it
Comune di Cerveteri;Lazio;RM;Cerveteri;comunecerveteri@pec.it
Comune di Cerveteri;Lazio;RM;Cerveteri;suapcomunecerveteri@pec.it
Comune di Cervia;Emilia Romagna;RA;Cervia;comune.cervia@legalmail.it
Comune di Cervicati;Calabria;CS;Cervicati;sindaco.cervicati@asmepec.it
Comune di Cervicati;Calabria;CS;Cervicati;tecnico.cervicati@asmepec.it
Comune di Cervicati;Calabria;CS;Cervicati;anagrafe.cervicati@asmepec.it
Comune di Cervignano d'Adda;Lombardia;LO;Cervignano d'Adda;cervignanodadda@cert.elaus2002.net
Comune di Cervignano del Friuli;Friuli Venezia Giulia;UD;Cervignano del Friuli;comune.cervignanodelfriuli@certgov.fvg.it
Comune di Cervinara;Campania;AV;Cervinara;ufficioprotocollo.cervinara@asmepec.it
Comune di Cervinara;Campania;AV;Cervinara;ragioneria.cervinara@asmepec.it
Comune di Cervinara;Campania;AV;Cervinara;anagrafe.cervinara@asmepec.it
Comune di Cervinara;Campania;AV;Cervinara;statocivile.cervinara@asmepec.it
Comune di Cervinara;Campania;AV;Cervinara;ufftec.cervinara@asmepec.it
Comune di Cervino;Campania;CE;Cervino;comune.cervino@asmepec.it
Comune di Cervino;Campania;CE;Cervino;utc.cervino@asmepec.it
Comune di Cervino;Campania;CE;Cervino;tributi.cervino@asmepec.it
Comune di Cervo;Liguria;IM;Cervo;protocollo@pec.comunecervo.com
Comune di Cerzeto;Calabria;CS;Cerzeto;comune.cerzeto@pec.comune.cerzeto.cs.it
Comune di Cesa;Campania;CE;Cesa;protocollo.cesa@pec.terradilavorocst.it
Comune di Lentiai;Veneto;BL;Lentiai;lentiai.bl@cert.ip-veneto.net
Comune di Cesana Brianza;Lombardia;LC;Cesana Brianza;comune.cesanabrianza@pec.regione.lombardia.it
Comune di Cesana Torinese;Piemonte;TO;Cesana Torinese;comunecesana@legalmail.it
Comune di Cesano Boscone;Lombardia;MI;Cesano Boscone;protocollo@pec.comune.cesano-boscone.mi.it
Comune di Cesano Maderno;Lombardia;MB;Cesano Maderno;protocollo@pec.comune.cesano-maderno.mb.it
Comune di Cesara;Piemonte;VB;Cesara;cesara@cert.ruparpiemonte.it
Comune di Cesaro';Sicilia;ME;Cesaro';cesaro@pec.intradata.it
Comune di Cesate;Lombardia;MI;Cesate;protocollo@comune.cesate.mi.legalmail.it
Comune di Cesena;Emilia Romagna;FC;Cesena;protocollo@pec.comune.cesena.fc.it
Comune di Cesenatico;Emilia Romagna;FC;Cesenatico;cesenatico@cert.provincia.fc.it
Comune di Cesinali;Campania;AV;Cesinali;protocollo.cesinali@asmepec.it
Comune di Cesiomaggiore;Veneto;BL;Cesiomaggiore;cesiomaggiore.bl@cert.ip-veneto.net
Comune di Cesio;Liguria;IM;Cesio;pec@pec.comune.cesio.im.it
Comune di Cessalto;Veneto;TV;Cessalto;protocollo.comune.cessalto.tv@pecveneto.it
Comune di Cessaniti;Calabria;VV;Cessaniti;protocollocessaniti@asmepec.it
Comune di Cessapalombo;Marche;MC;Cessapalombo;comune.cessapalombo.mc@legalmail.it
Comune di Cessole;Piemonte;AT;Cessole;comune.cessole.at@legalmail.it
Comune di Cetara;Campania;SA;Cetara;info.cetara@asmepec.it
Comune di Ceto;Lombardia;BS;Ceto;info@pec.comuneceto.eu
Comune di Cetona;Toscana;SI;Cetona;comune.cetona@pec.consorzioterrecablate.it
Comune di Cetraro;Calabria;CS;Cetraro;protocollo.cetraro@asmepec.it
Comune di Ceva;Piemonte;CN;Ceva;comune.ceva.cn@cert.legalmail.it
Comune di Ceva;Piemonte;CN;Ceva;servizifinanziari@pec.comune.ceva.cn.it
Comune di Ceva;Piemonte;CN;Ceva;serviziotecnico@pec.comune.ceva.cn.it
Comune di Ceva;Piemonte;CN;Ceva;lavoripubblici@pec.comune.ceva.cn.it
Comune di Cevo;Lombardia;BS;Cevo;protocollo@pec.comune.cevo.bs.it
Comune di Challand-Saint-Anselme;Valle D'Aosta;AO;Challand-Saint-Anselme;protocollo@pec.comune.challand-st-anselme.ao.it
Comune di Challand Saint Victor;Valle D'Aosta;AO;Challand-Saint-Victor;protocollo@pec.comune.challand-st-victor.ao.it
Comune di Chambave;Valle D'Aosta;AO;Chambave;protocollo@pec.comune.chambave.ao.it
Comune di Champdepraz;Valle D'Aosta;AO;Champdepraz;protocollo@pec.comune.champdepraz.ao.it
Comune di Charvensod;Valle D'Aosta;AO;Charvensod;protocollo@pec.comune.charvensod.ao.it
Comune di Cherasco;Piemonte;CN;Cherasco;cherasco@postemailcertificata.it
Comune di Cheremule;Sardegna;SS;Cheremule;protocollo.cheremule@legalmail.it
Comune di Chialamberto;Piemonte;TO;Chialamberto;comchialamberto@pec.it
Comune di Chiampo;Veneto;VI;Chiampo;protocollo.comune.chiampo.vi@pecveneto.it
Comune di Chianche;Campania;AV;Chianche;protocollo.chianche@asmepec.it
Comune di Chianciano Terme;Toscana;SI;Chianciano Terme;comune.chianciano-terme@pec.consorzioterrecablate.it
Comune di Chianni;Toscana;PI;Chianni;comune.chianni@postacert.toscana.it
Comune di Chianocco;Piemonte;TO;Chianocco;segreteria@pec.comune.chianocco.to.it
Comune di Chianocco;Piemonte;TO;Chianocco;anagrafe@pec.comune.chianocco.to.it
Comune di Chianocco;Piemonte;TO;Chianocco;tecnico@pec.comune.chianocco.to.it
Comune di Chianocco;Piemonte;TO;Chianocco;chianocco@cert.ruparpiemonte.it
Comune di Chiaramonte Gulfi;Sicilia;RG;Chiaramonte Gulfi;protocollo@pec.comune.chiaramonte-gulfi.rg.it
Comune di Chiaramonte Gulfi;Sicilia;RG;Chiaramonte Gulfi;fatturazionelettronicachiaramonte@pec.it
Comune di Chiaramonte Gulfi;Sicilia;RG;Chiaramonte Gulfi;demografici@pec.comune.chiaramonte-gulfi.rg.it
Comune di Chiaramonti;Sardegna;SS;Chiaramonti;protocollo@pec.comune.chiaramonti.ss.it
Comune di Chiarano;Veneto;TV;Chiarano;comune.chiarano.tv@pecveneto.it
Comune di Chiaravalle;Marche;AN;Chiaravalle;info@pec.comune.chiaravalle.an.it
Comune di Chiaravalle Centrale;Calabria;CZ;Chiaravalle Centrale;comunechiaravallecentrale@asmepec.it
Comune di Chiari;Lombardia;BS;Chiari;comunedichiari@legalmail.it
Comune di Chiaromonte;Basilicata;PZ;Chiaromonte;comune.chiaromonte@cert.ruparbasilicata.it
Comune di Chiauci;Molise;IS;Chiauci;comunedichiauci@pec.it
Comune di Chiavari;Liguria;GE;Chiavari;comune.chiavari@cert.legalmail.it
Comune di Chiavenna;Lombardia;SO;Chiavenna;protocollo.chiavenna@cert.provincia.so.it
Comune di Chiaverano;Piemonte;TO;Chiaverano;chiaverano@cert.ruparpiemonte.it
Comune di Chienes;Trentino Alto Adige;BZ;Chienes;kiens.chienes@legalmail.it
Comune di Chieri;Piemonte;TO;Chieri;protocollo.chieri@pcert.it
Comune di Chiesa in Valmalenco;Lombardia;SO;Chiesa in Valmalenco;protocollo@pec.comune.chiesainvalmalenco.gov.it
Comune di Chiesanuova;Piemonte;TO;Chiesanuova;comchiesanuova@postecert.it
Comune di Chies d'Alpago;Veneto;BL;Chies d'Alpago;comune.chiesdalpago.bl@pecveneto.it
Comune di Chiesina Uzzanese;Toscana;PT;Chiesina Uzzanese;comune.chiesinauzzanese@postacert.toscana.it
Comune di Chieti;Abruzzo;CH;Chieti;protocollo@pec.comune.chieti.it
Comune di Chieti;Abruzzo;CH;Chieti;fattura.elettronica@pec.comune.chieti.it
Comune di Chieuti;Puglia;FG;Chieuti;segreteria.chieuti@pec.it
Comune di Chieve;Lombardia;CR;Chieve;comune.chieve@mailcert.cremasconline.it
Comune di Chignolo d Isola;Lombardia;BG;Chignolo d'Isola;protocollo@pec.comune.chignolodisola.bg.it
Comune di Chignolo Po;Lombardia;PV;Chignolo Po;comune.chignolopo@pec.regione.lombardia.it
Comune di Chioggia;Veneto;VE;Chioggia;chioggia@pec.chioggia.org
Comune di Chiomonte;Piemonte;TO;Chiomonte;segreteria.chiomonte@pec.it
Comune di Chiomonte;Piemonte;TO;Chiomonte;aem.chiomonte@pec.it
Comune di Chiomonte;Piemonte;TO;Chiomonte;utc.chiomonte@pec.it
Comune di Chiomonte;Piemonte;TO;Chiomonte;finanziario.chiomonte@pec.it
Comune di Chions;Friuli Venezia Giulia;PN;Chions;comune.chions@certgov.fvg.it
Comune di Chiopris-viscone;Friuli Venezia Giulia;UD;Chiopris-Viscone;comune.chioprisviscone@certgov.fvg.it
Comune di Chitignano;Toscana;AR;Chitignano;chitignano@postacert.toscana.it
Comune di Chiuduno;Lombardia;BG;Chiuduno;chiuduno@pec.comune.chiuduno.bg.it
Comune di Chiuppano;Veneto;VI;Chiuppano;chiuppano.vi@cert.ip-veneto.net
Comune di Chiuro;Lombardia;SO;Chiuro;protocollo.chiuro@cert.provincia.so.it
Comune di Chiusa;Trentino Alto Adige;BZ;Chiusa;klausen.chiusa@legalmail.it
Comune di Chiusa di Pesio;Piemonte;CN;Chiusa di Pesio;chiusa.di.pesio@cert.ruparpiemonte.it
Comune di Chiusa Sclafani;Sicilia;PA;Chiusa Sclafani;protocollo@pec.comune.chiusasclafani.pa.it
Comune di Chiusa Sclafani;Sicilia;PA;Chiusa Sclafani;anagrafe@pec.comune.chiusasclafani.pa.it
Comune di Chiusa Sclafani;Sicilia;PA;Chiusa Sclafani;statocivile@pec.comune.chiusasclafani.pa.it
Comune di Chiusa Sclafani;Sicilia;PA;Chiusa Sclafani;ufficioelettorale.chiusasclafani@pec.it
Comune di Chiusa Sclafani;Sicilia;PA;Chiusa Sclafani;protocollo.chiusasclafani@pec.it
Comune di Chiusa di San Michele;Piemonte;TO;Chiusa di San Michele;protocollo.chiusa.san.michele@cert.ruparpiemonte.it
Comune di Chiusaforte;Friuli Venezia Giulia;UD;Chiusaforte;comune.chiusaforte@certgov.fvg.it
Comune di Chiusanico;Liguria;IM;Chiusanico;pec@pec.comune.chiusanico.im.it
Comune di Chiusano D'Asti;Piemonte;AT;Chiusano d'Asti;comune.chiusano.dasti.at@legalmail.it
Comune di Chiusano San Domenico;Campania;AV;Chiusano di San Domenico;info.chiusano@pec.it
Comune di Chiusano San Domenico;Campania;AV;Chiusano di San Domenico;protocollo.chiusano@pec.it
Comune di Chiusavecchia;Liguria;IM;Chiusavecchia;chiusavecchia@pec.it
Comune di Chiusdino;Toscana;SI;Chiusdino;comune.chiusdino@pec.consorzioterrecablate.it
Comune di Chiusi;Toscana;SI;Chiusi;protocollo.chiusi@legalmail.it
Comune di Chiusi della Verna;Toscana;AR;Chiusi della Verna;comune.chiusidellaverna@postacert.toscana.it
Comune di Chivasso;Piemonte;TO;Chivasso;protocollo@pec.comune.chivasso.to.it
Comune di Cianciana;Sicilia;AG;Cianciana;protocollocianciana@pec.it
Comune di Canossa;Emilia Romagna;RE;Canossa;protocollo.comune.canossa@postecert.it
Comune di Crocetta del Montello;Veneto;TV;Crocetta del Montello;protocollo.comune.crocetta.tv@pecveneto.it
Comune di Cibiana di Cadore;Veneto;BL;Cibiana di Cadore;cibiana.bl@cert.ip-veneto.net
Comune di Cicagna;Liguria;GE;Cicagna;comune.cicagna@anutel.it
Comune di Cicala;Calabria;CZ;Cicala;ragioneria.cicala@asmepec.it
Comune di Cicala;Calabria;CZ;Cicala;demografici.cicala@asmepec.it
Comune di Cicciano;Campania;NA;Cicciano;protocollo.cicciano@asmepec.it
Comune di Cicciano;Campania;NA;Cicciano;elettorale.cicciano@asmepec.it
Comune di Cicciano;Campania;NA;Cicciano;utcllpp.cicciano@asmepec.it
Comune di Cicciano;Campania;NA;Cicciano;ragioneria.cicciano@asmepec.it
Comune di Cicciano;Campania;NA;Cicciano;fatture.cicciano@asmepec.it
Comune di Cicerale;Campania;SA;Cicerale;segretario.cicerale@asmepec.it
Comune di Cicerale;Campania;SA;Cicerale;llpp.cicerale@asmepec.it
Comune di Cicerale;Campania;SA;Cicerale;tributi.cicerale@asmepec.it
Comune di Cicerale;Campania;SA;Cicerale;ragioneria.cicerale@asmepec.it
Comune di Cicerale;Campania;SA;Cicerale;servizidemografici.cicerale@asmepec.it
Comune di Cicognolo;Lombardia;CR;Cicognolo;protocollo.comune.cicognolo@pec.regione.lombardia.it
Comune di Ciconio;Piemonte;TO;Ciconio;ciconio@cert.ruparpiemonte.it
Comune di Cigliano;Piemonte;VC;Cigliano;comune.cigliano@legalmail.it
Comune di Ciglie';Piemonte;CN;Ciglie';ciglie@cert.ruparpiemonte.it
Comune di Cigognola;Lombardia;PV;Cigognola;ragioneria.cigognola@anutel.it
Comune di Cigole;Lombardia;BS;Cigole;protocollo@cert.comune.cigole.bs.it
Comune di Cilavegna;Lombardia;PV;Cilavegna;comune.cilavegna.pv@legalmail.it
Comune di Cimadolmo;Veneto;TV;Cimadolmo;protocollo.comune.cimadolmo.tv@pecveneto.it
Comune di Cimadolmo;Veneto;TV;Cimadolmo;demografici.comune.cimadolmo.tv@pecveneto.it
Comune di Cimbergo;Lombardia;BS;Cimbergo;info@pec.comunecimbergo.eu
Comune di Cimbergo;Lombardia;BS;Cimbergo;protocollo@pec.comune.cimbergo.bs.it
Comune di Cimina';Calabria;RC;Cimina';comunecimina@asmepec.it
Comune di Cimina';Calabria;RC;Cimina';ragioneriacimina@asmepec.it
Comune di Ciminna;Sicilia;PA;Ciminna;comune.ciminna@pec.it
Comune di Cimitile;Campania;NA;Cimitile;protocollo.cimitile@asmepec.it
Comune di Tavernole Sul Mella;Lombardia;BS;Tavernole sul Mella;protocollo@pec.comune.tavernolesulmella.bs.it
Comune di Cimolais;Friuli Venezia Giulia;PN;Cimolais;comune.cimolais@certgov.fvg.it
Comune di Cimone;Trentino Alto Adige;TN;Cimone;comunecimone@pec.it
Comune di Cinaglio;Piemonte;AT;Cinaglio;cinaglio@cert.ruparpiemonte.it
Comune di Cineto Romano;Lazio;RM;Cineto Romano;comune.cinetoromano@pec.it
Comune di Cingia De' Botti;Lombardia;CR;Cingia de' Botti;anagrafe.comune.cingiadebotti@pec.regione.lombardia.it
Comune di Cingoli;Marche;MC;Cingoli;protocollo@pec.comune.cingoli.mc.it
Comune di Cingoli;Marche;MC;Cingoli;demografici.cingoli@emarche.it
Comune di Cingoli;Marche;MC;Cingoli;elettorale.cingoli@emarche.it
Comune di Cingoli;Marche;MC;Cingoli;servizisociali.cingoli@emarche.it
Comune di Cinigiano;Toscana;GR;Cinigiano;comune.cinigiano@postacert.toscana.it
Comune di Cinisello Balsamo;Lombardia;MI;Cinisello Balsamo;comune.cinisellobalsamo@pec.regione.lombardia.it
Comune di Cinisi;Sicilia;PA;Cinisi;cinisi@sicurezzapostale.it
Comune di Cinisi;Sicilia;PA;Cinisi;anagrafe.cinisi@sicurezzapostale.it
Comune di Cino;Lombardia;SO;Cino;protocollo.cino@cert.provincia.so.it
Comune di Cinquefrondi;Calabria;RC;Cinquefrondi;protocollo@pec.comune.cinquefrondi.rc.it
Comune di Cintano;Piemonte;TO;Cintano;cintano@cert.ruparpiemonte.it
Comune di Cinte Tesino;Trentino Alto Adige;TN;Cinte Tesino;comune@pec.comune.cintetesino.tn.it
Comune di Cinto Euganeo;Veneto;PD;Cinto Euganeo;cintoeuganeo.pd@cert.ip-veneto.net
Comune di Cinto Caomaggiore;Veneto;VE;Cinto Caomaggiore;protocollo.cm.cintocao.ve@pecveneto.it
Comune di Cinzano;Piemonte;TO;Cinzano;comune.cinzanotorino.to@cert.legalmail.it
Comune di Ciorlano;Campania;CE;Ciorlano;comune.ciorlano@asmepec.it
Comune di Santa Maria del Cedro;Calabria;CS;Santa Maria del Cedro;affarigenerali.santamariadelcedro@asmepec.it
Comune di Santa Maria del Cedro;Calabria;CS;Santa Maria del Cedro;segretario.santamariadelcedro@asmepec.it
Comune di Circello;Campania;BN;Circello;circello@pec.it
Comune di Cirie';Piemonte;TO;Cirie';protocollo.cirie@cert.ruparpiemonte.it
Comune di Cirigliano;Basilicata;MT;Cirigliano;protocollo@pec.comune.cirigliano.mt.it
Comune di Cirimido;Lombardia;CO;Cirimido;comune.cirimido@pec.regione.lombardia.it
Comune di Ciro';Calabria;KR;Ciro';sindaco.ciro@asmepec.it
Comune di Ciro';Calabria;KR;Ciro';segreteria.ciro@asmepec.it
Comune di Ciro';Calabria;KR;Ciro';tecnico.ciro@asmepec.it
Comune di Ciro';Calabria;KR;Ciro';finanziaria.ciro@asmepec.it
Comune di Ciro';Calabria;KR;Ciro';demografici.ciro@asmepec.it
Comune di Ciro' Marina;Calabria;KR;Ciro' Marina;comune.ciromarina@asmepec.it
Comune di Ciro' Marina;Calabria;KR;Ciro' Marina;ragioniere.ciromarina@asmepec.it
